Word, Fontsize, FontFamily, FontFaceStyle, Left, Top, Right, Bottom, RecognitionConfidence, Id, LineId, RegionId, ImageFile 
solute,19,Helvetica,b,564,557,625,575,212,85,2,15,i_2254.jpg 
concentrations,19,Helvetica,b,633,559,786,575,211,86,2,15,i_2254.jpg 
inside,19,Helvetica,b,794,557,853,575,211,87,2,15,i_2254.jpg 
the,19,Helvetica,b,860,557,893,575,213,88,2,15,i_2254.jpg 
cell,19,Helvetica,b,901,557,933,575,212,89,2,15,i_2254.jpg 
Potential,19,Helvetica,b,565,587,654,605,210,91,2,16,i_2254.jpg 
energy,19,Helvetica,b,662,593,732,610,213,92,2,16,i_2254.jpg 
stored,19,Helvetica,b,739,587,802,605,212,93,2,16,i_2254.jpg 
in,19,Helvetica,b,812,589,828,605,212,94,2,16,i_2254.jpg 
the,19,Helvetica,b,836,587,869,605,213,95,2,16,i_2254.jpg 
new,19,Helvetica,b,878,593,920,605,211,96,2,16,i_2254.jpg 
concentration,19,Helvetica,b,564,614,705,630,211,97,2,17,i_2254.jpg 
gradients,19,Helvetica,b,714,612,808,635,195,98,2,17,i_2254.jpg 
serve,19,Helvetica,b,816,618,870,630,213,99,2,17,i_2254.jpg 
as,19,Helvetica,b,878,618,898,630,213,100,2,17,i_2254.jpg 
the,19,Helvetica,b,905,612,938,630,211,101,2,17,i_2254.jpg 
energy,19,Helvetica,b,564,642,633,659,212,102,2,18,i_2254.jpg 
source,19,Helvetica,b,641,642,707,654,212,103,2,18,i_2254.jpg 
for,19,Helvetica,b,715,636,743,654,212,104,2,18,i_2254.jpg 
the,19,Helvetica,b,750,636,783,654,214,105,2,18,i_2254.jpg 
cotransport,19,Helvetica,b,792,639,910,659,193,106,2,18,i_2254.jpg 
of,19,Helvetica,b,918,636,939,654,214,107,2,18,i_2254.jpg 
glucose,19,Helvetica,b,563,661,640,684,212,108,2,19,i_2254.jpg 
and,19,Helvetica,b,648,661,684,679,213,109,2,19,i_2254.jpg 
amino,19,Helvetica,b,693,663,756,679,211,110,2,19,i_2254.jpg 
acids,19,Helvetica,b,764,661,814,679,201,111,2,19,i_2254.jpg 
FMTYUATC,6,Helvetica,r,52,186,94,192,36,113,3,20,i_2254.jpg 
CYCLE,6,Helvetica,r,97,186,121,192,190,114,3,20,i_2254.jpg 
ac,9,Helvetica,r,124,185,133,192,43,115,3,20,i_2254.jpg 
PbX,6,Helvetica,r,153,186,169,192,38,117,3,20,i_2254.jpg 
PiIP,6,Helvetica,r,172,186,193,192,35,118,3,20,i_2254.jpg 
Thiw,6,Helvetica,r,309,183,327,189,40,130,4,26,i_2254.jpg 
wi,6,Helvetica,r,344,185,358,189,27,131,4,26,i_2254.jpg 
cdl,6,Helvetica,r,308,192,319,198,21,134,4,27,i_2254.jpg 
Aa,6,Helvetica,r,168,313,178,318,41,136,6,29,i_2254.jpg 
AT,6,Helvetica,r,180,312,194,318,123,137,6,29,i_2254.jpg 
dunt,6,Helvetica,r,168,330,192,336,42,141,6,31,i_2254.jpg 
lhu,6,Helvetica,r,193,330,206,336,28,142,6,31,i_2254.jpg 
E1,6,Times,r,208,339,215,347,27,145,6,32,i_2254.jpg 
14k,6,Helvetica,r,217,340,233,345,22,146,6,32,i_2254.jpg 
Mid,6,Helvetica,r,188,357,200,363,63,151,6,34,i_2254.jpg 
hme,6,Helvetica,r,203,357,223,363,40,152,6,34,i_2254.jpg 
Transports,19,Helvetica,b,563,185,671,206,212,155,7,35,i_2254.jpg 
out,19,Helvetica,b,722,186,755,201,213,157,7,35,i_2254.jpg 
of,19,Helvetica,b,763,183,783,201,214,158,7,35,i_2254.jpg 
cell,19,Helvetica,b,790,183,822,201,214,159,7,35,i_2254.jpg 
and,19,Helvetica,b,831,183,867,201,212,160,7,35,i_2254.jpg 
into,19,Helvetica,b,904,184,942,201,202,162,7,35,i_2254.jpg 
cell,19,Helvetica,b,951,183,983,201,208,163,7,35,i_2254.jpg 
against,19,Helvetica,b,564,208,643,231,207,164,7,36,i_2254.jpg 
their,19,Helvetica,b,650,208,699,226,198,165,7,36,i_2254.jpg 
gradients,19,Helvetica,b,706,208,808,231,207,166,7,36,i_2254.jpg 
flw,6,Helvetica,r,288,307,300,312,41,167,8,37,i_2254.jpg 
di,6,Helvetica,r,344,315,354,322,27,170,8,38,i_2254.jpg 
Thb,6,Helvetica,r,288,324,301,330,40,172,8,39,i_2254.jpg 
F1,6,Helvetica,r,369,325,375,332,42,175,8,39,i_2254.jpg 
ma,6,Helvetica,r,288,335,299,339,100,176,8,40,i_2254.jpg 
car,6,Helvetica,r,301,335,312,339,102,177,8,40,i_2254.jpg 
wmalrmd,6,Helvetica,r,318,333,351,339,34,178,8,40,i_2254.jpg 
biEr,6,Helvetica,r,379,334,396,341,67,180,8,40,i_2254.jpg 
wbb,6,Helvetica,r,288,343,307,348,42,181,8,41,i_2254.jpg 
acdid,6,Helvetica,r,309,342,338,348,31,182,8,41,i_2254.jpg 
bnm,6,Helvetica,r,355,343,370,348,38,184,8,41,i_2254.jpg 
babi,6,Helvetica,r,372,342,387,348,40,185,8,41,i_2254.jpg 
laafl,6,Helvetica,b,45,623,65,628,24,190,10,44,i_2254.jpg 
Iii,6,Helvetica,b,44,631,54,637,21,194,10,45,i_2254.jpg 
pwn,6,Helvetica,r,457,634,476,640,32,200,12,48,i_2254.jpg 
Ccpyt,7,Helvetica,r,172,679,208,687,31,206,13,51,i_2254.jpg 
by,7,Helvetica,r,239,680,248,687,190,209,13,51,i_2254.jpg 
Inc,6,Helvetica,r,284,680,297,686,25,211,13,51,i_2254.jpg 
rWyd,6,Helvetica,r,334,680,365,686,29,213,13,51,i_2254.jpg 
Secondary,47,HelveticaCentury,b,166,71,427,126,212,0,0,0,i_2296.jpg 
Active,47,HelveticaCentury,b,443,74,596,115,212,1,0,0,i_2296.jpg 
Transport,47,HelveticaCentury,b,613,74,853,126,212,2,0,0,i_2296.jpg 
Energy,20,HelveticaCentury,b,395,185,471,208,210,7,2,3,i_2296.jpg 
is,20,HelveticaCentury,b,480,185,494,203,210,8,2,3,i_2296.jpg 
indirectly,20,HelveticaCentury,b,504,184,609,208,211,9,2,3,i_2296.jpg 
used,20,HelveticaCentury,b,618,184,669,203,210,10,2,3,i_2296.jpg 
to,20,HelveticaCentury,b,678,187,700,203,210,11,2,3,i_2296.jpg 
facilitate,20,HelveticaCentury,b,709,184,806,203,206,12,2,3,i_2296.jpg 
the,20,HelveticaCentury,b,814,184,851,203,212,13,2,3,i_2296.jpg 
transportation,20,HelveticaCentury,b,394,214,558,236,198,14,2,4,i_2296.jpg 
of,20,HelveticaCentury,b,567,212,590,231,214,15,2,4,i_2296.jpg 
substance,20,HelveticaCentury,b,617,212,730,231,210,17,2,4,i_2296.jpg 
against,20,HelveticaCentury,b,739,214,819,236,208,18,2,4,i_2296.jpg 
its,20,HelveticaCentury,b,828,214,852,231,212,19,2,4,i_2296.jpg 
concentration,20,HelveticaCentury,b,394,241,551,258,210,20,2,5,i_2296.jpg 
gradient,20,HelveticaCentury,b,560,239,655,263,211,21,2,5,i_2296.jpg 
Frequent,20,HelveticaCentury,b,395,274,497,297,211,23,2,6,i_2296.jpg 
utilization,20,HelveticaCentury,b,506,273,616,292,205,24,2,6,i_2296.jpg 
of,20,HelveticaCentury,b,626,273,648,292,210,25,2,6,i_2296.jpg 
cotransport,20,HelveticaCentury,b,656,276,797,297,205,26,2,6,i_2296.jpg 
carriers,20,HelveticaCentury,b,806,275,889,292,211,27,2,6,i_2296.jpg 
Binding,20,HelveticaCentury,b,440,305,515,328,196,29,2,7,i_2296.jpg 
of,20,HelveticaCentury,b,522,305,543,323,212,30,2,7,i_2296.jpg 
molecule,20,HelveticaCentury,b,551,305,643,323,210,31,2,7,i_2296.jpg 
increases,20,HelveticaCentury,b,672,307,765,323,194,33,2,7,i_2296.jpg 
the,20,HelveticaCentury,b,773,305,806,323,212,34,2,7,i_2296.jpg 
affinity,20,HelveticaCentury,b,814,305,885,328,198,35,2,7,i_2296.jpg 
for,20,HelveticaCentury,b,892,305,920,323,210,36,2,7,i_2296.jpg 
molecule,20,HelveticaCentury,b,439,330,532,348,208,37,2,8,i_2296.jpg 
binding,20,HelveticaCentury,b,560,330,635,353,211,39,2,8,i_2296.jpg 
Example,20,HelveticaCentury,b,395,362,489,386,210,41,2,9,i_2296.jpg 
of,20,HelveticaCentury,b,498,362,520,381,212,42,2,9,i_2296.jpg 
the,20,HelveticaCentury,b,528,362,564,381,213,43,2,9,i_2296.jpg 
Cotransporter,20,HelveticaCentury,b,721,363,889,386,205,45,2,9,i_2296.jpg 
Mechanism,20,HelveticaCentury,b,395,396,525,415,210,47,2,10,i_2296.jpg 
of,20,HelveticaCentury,b,535,396,557,415,213,48,2,10,i_2296.jpg 
action,20,HelveticaCentury,b,565,398,633,415,212,49,2,10,i_2296.jpg 
binds,20,HelveticaCentury,b,482,428,536,446,206,52,2,11,i_2296.jpg 
to,20,HelveticaCentury,b,543,431,563,446,212,53,2,11,i_2296.jpg 
carrier,20,HelveticaCentury,b,572,430,638,446,210,54,2,11,i_2296.jpg 
protein,20,HelveticaCentury,b,646,430,718,451,210,55,2,11,i_2296.jpg 
when,20,HelveticaCentury,b,727,428,782,446,211,56,2,11,i_2296.jpg 
it,20,HelveticaCentury,b,791,430,803,446,212,57,2,11,i_2296.jpg 
is,20,HelveticaCentury,b,811,429,824,446,206,58,2,11,i_2296.jpg 
open,20,HelveticaCentury,b,832,434,883,451,212,59,2,11,i_2296.jpg 
to,20,HelveticaCentury,b,891,431,911,446,212,60,2,11,i_2296.jpg 
the,20,HelveticaCentury,b,919,428,951,446,212,61,2,11,i_2296.jpg 
ECF,19,Helvetica,b,440,455,474,471,200,62,2,12,i_2296.jpg 
conformational,19,Helvetica,b,460,483,615,501,204,65,2,13,i_2296.jpg 
change,19,Helvetica,b,624,483,696,506,212,66,2,13,i_2296.jpg 
caused,19,Helvetica,b,704,483,774,501,211,67,2,13,i_2296.jpg 
by,19,Helvetica,b,783,483,806,506,211,68,2,13,i_2296.jpg 
binding,19,Helvetica,b,857,483,932,506,209,70,2,13,i_2296.jpg 
increases,19,Helvetica,b,439,510,533,527,199,71,2,14,i_2296.jpg 
the,19,Helvetica,b,540,508,574,526,214,72,2,14,i_2296.jpg 
binding,19,Helvetica,b,582,508,657,531,196,73,2,14,i_2296.jpg 
affinity,19,Helvetica,b,665,508,736,531,197,74,2,14,i_2296.jpg 
for,19,Helvetica,b,743,508,771,526,211,75,2,14,i_2296.jpg 
glucose,19,Helvetica,b,778,508,855,531,198,76,2,14,i_2296.jpg 
Binding,19,Helvetica,b,440,538,515,561,198,78,2,15,i_2296.jpg 
of,19,Helvetica,b,522,538,543,556,212,79,2,15,i_2296.jpg 
glucose,19,Helvetica,b,550,538,626,561,209,80,2,15,i_2296.jpg 
results,19,Helvetica,b,634,538,700,556,212,81,2,15,i_2296.jpg 
in,19,Helvetica,b,709,540,725,556,205,82,2,15,i_2296.jpg 
conformation,19,Helvetica,b,734,538,871,556,212,83,2,15,i_2296.jpg 
change,19,Helvetica,b,880,538,952,561,212,84,2,15,i_2296.jpg 
towards,19,Helvetica,b,438,563,520,581,211,85,2,16,i_2296.jpg 
inside,19,Helvetica,b,529,563,587,581,201,86,2,16,i_2296.jpg 
of,19,Helvetica,b,596,563,616,581,214,87,2,16,i_2296.jpg 
cell,19,Helvetica,b,623,563,655,581,212,88,2,16,i_2296.jpg 
Both,19,Helvetica,b,440,593,485,611,214,90,2,17,i_2296.jpg 
Na4,19,Helvetica,b,495,595,529,611,62,91,2,17,i_2296.jpg 
and,19,Helvetica,b,537,593,573,611,213,92,2,17,i_2296.jpg 
glucose,19,Helvetica,b,582,593,658,616,210,93,2,17,i_2296.jpg 
are,19,Helvetica,b,666,599,697,611,213,94,2,17,i_2296.jpg 
released,19,Helvetica,b,706,593,791,611,212,95,2,17,i_2296.jpg 
Na4,16,Helvetica,r,484,625,513,638,65,97,2,18,i_2296.jpg 
into,16,Helvetica,r,519,624,551,639,210,98,2,18,i_2296.jpg 
low,16,Helvetica,r,558,624,587,639,209,99,2,18,i_2296.jpg 
Na4,16,Helvetica,r,594,624,635,641,40,100,2,18,i_2296.jpg 
environment,16,Helvetica,r,642,624,751,639,207,101,2,18,i_2296.jpg 
Glucose,16,Helvetica,r,483,649,550,663,209,103,2,19,i_2296.jpg 
due,16,Helvetica,r,557,649,587,663,211,104,2,19,i_2296.jpg 
to,16,Helvetica,r,593,650,610,663,210,105,2,19,i_2296.jpg 
low,16,Helvetica,r,617,649,647,663,208,106,2,19,i_2296.jpg 
affinity,16,Helvetica,r,653,649,712,667,210,107,2,19,i_2296.jpg 
ci,7,Helvetica,b,72,200,80,206,24,108,3,20,i_2296.jpg 
mu,7,Helvetica,b,89,270,102,276,137,111,4,22,i_2296.jpg 
